date,idSession,Pitcher__id
2019-09-25 00:00:00,154,101945
2019-09-25 00:00:00,155,101945
2019-09-25 00:00:00,156,101945
2019-09-25 00:00:00,157,101945
2019-09-25 00:00:00,158,101945
2019-09-25 00:00:00,159,101945
2019-09-25 00:00:00,160,101945
2019-09-25 00:00:00,161,101945
2019-09-25 00:00:00,162,101945
2019-09-25 00:00:00,163,101945
2019-09-25 00:00:00,164,101945
2019-09-25 00:00:00,165,101945
2019-09-25 00:00:00,166,101945
2019-09-25 00:00:00,167,101945
2019-09-25 00:00:00,168,101945
2019-09-25 00:00:00,169,101945
2019-09-25 00:00:00,170,101945
2019-09-25 00:00:00,171,101945
2019-09-25 00:00:00,172,101945
2019-09-25 00:00:00,173,101945
2019-09-25 00:00:00,174,101945
2019-10-15 00:00:00,175,101960
2019-10-15 00:00:00,176,101960
2019-10-15 00:00:00,177,101960
2019-10-15 00:00:00,178,101960
2019-10-15 00:00:00,179,101960
2019-10-15 00:00:00,180,101960
2019-10-15 00:00:00,181,101960
2019-10-15 00:00:00,182,101960
2019-10-15 00:00:00,183,101960
2019-10-15 00:00:00,184,101960
2019-10-15 00:00:00,185,101960
2019-10-15 00:00:00,186,101960
2019-10-15 00:00:00,187,101960
2019-10-15 00:00:00,188,101960
2019-10-15 00:00:00,189,101960
2019-10-15 00:00:00,190,101960
2019-10-15 00:00:00,191,101960
2019-10-15 00:00:00,192,101960
2019-10-15 00:00:00,193,101960
2019-10-15 00:00:00,194,101960
2019-10-15 00:00:00,195,101960
2019-10-15 00:00:00,196,101960
2019-10-15 00:00:00,197,101960
2019-10-02 00:00:00,198,101960
2019-10-02 00:00:00,199,101960
2019-10-02 00:00:00,200,101960
2019-10-02 00:00:00,201,101960
2019-10-02 00:00:00,202,101960
2019-10-02 00:00:00,203,101960
2019-10-02 00:00:00,204,101960
2019-10-02 00:00:00,205,101960
2019-10-02 00:00:00,206,101960
2019-10-02 00:00:00,207,101960
2019-10-02 00:00:00,208,101960
2019-10-02 00:00:00,209,101960
2019-10-02 00:00:00,210,101960
2019-10-02 00:00:00,211,101960
2019-10-02 00:00:00,212,101960
2019-10-02 00:00:00,213,101960
2019-10-02 00:00:00,214,101960
2019-10-02 00:00:00,215,101960
2019-10-02 00:00:00,216,101960
2019-10-02 00:00:00,217,101960
2019-10-02 00:00:00,218,101960
2019-10-02 00:00:00,219,101960
2019-10-02 00:00:00,220,101960
2019-10-02 00:00:00,221,101960
2019-09-26 00:00:00,222,101960
2019-09-26 00:00:00,223,101960
2019-09-26 00:00:00,224,101960
2019-09-26 00:00:00,225,101960
2019-09-26 00:00:00,226,101960
2019-09-26 00:00:00,227,101960
2019-09-26 00:00:00,228,101960
2019-09-26 00:00:00,229,101960
2019-09-26 00:00:00,230,101960
2019-09-26 00:00:00,231,101960
2019-09-26 00:00:00,232,101960
2019-09-26 00:00:00,233,101960
2019-09-26 00:00:00,234,101960
2019-09-26 00:00:00,235,101960
2019-09-26 00:00:00,236,101960
2019-09-26 00:00:00,237,101960
2019-09-26 00:00:00,238,101960
2019-09-26 00:00:00,239,101960
2019-09-26 00:00:00,240,101960
2019-09-26 00:00:00,241,101960
2019-09-26 00:00:00,242,101960
2019-09-26 00:00:00,243,101960
2019-09-26 00:00:00,244,101960
2019-09-26 00:00:00,245,101960
2019-09-26 00:00:00,246,101960
2019-09-26 00:00:00,247,101960
2019-10-15 00:00:00,248,102036
2019-10-15 00:00:00,249,102036
2019-10-15 00:00:00,250,102036
2019-10-15 00:00:00,251,102036
2019-10-15 00:00:00,252,102036
2019-10-15 00:00:00,253,102036
2019-10-15 00:00:00,254,102036
2019-10-15 00:00:00,255,102036
2019-10-15 00:00:00,256,102036
2019-10-15 00:00:00,257,102036
2019-10-15 00:00:00,258,102036
2019-10-15 00:00:00,259,102036
2019-10-15 00:00:00,260,102036
2019-10-15 00:00:00,261,102036
2019-10-15 00:00:00,262,102036
2019-10-15 00:00:00,263,102036
2019-10-15 00:00:00,264,102036
2019-10-15 00:00:00,265,102036
2019-10-15 00:00:00,266,102036
2019-10-15 00:00:00,267,102036
2019-10-02 00:00:00,268,102036
2019-10-02 00:00:00,269,102036
2019-10-02 00:00:00,270,102036
2019-10-02 00:00:00,271,102036
2019-10-02 00:00:00,272,102036
2019-10-02 00:00:00,273,102036
2019-10-02 00:00:00,274,102036
2019-10-02 00:00:00,275,102036
2019-10-02 00:00:00,276,102036
2019-10-02 00:00:00,277,102036
2019-10-02 00:00:00,278,102036
2019-10-02 00:00:00,279,102036
2019-10-02 00:00:00,280,102036
2019-10-02 00:00:00,281,102036
2019-10-02 00:00:00,282,102036
2019-10-02 00:00:00,283,102036
2019-10-02 00:00:00,284,102036
2019-10-02 00:00:00,285,102036
2019-09-26 00:00:00,286,102036
2019-09-26 00:00:00,287,102036
2019-09-26 00:00:00,288,102036
2019-09-26 00:00:00,289,102036
2019-09-26 00:00:00,290,102036
2019-09-26 00:00:00,291,102036
2019-09-26 00:00:00,292,102036
2019-09-26 00:00:00,293,102036
2019-09-26 00:00:00,294,102036
2019-09-26 00:00:00,295,102036
2019-09-26 00:00:00,296,102036
2019-09-26 00:00:00,297,102036
2019-09-26 00:00:00,298,102036
2019-09-26 00:00:00,299,102036
2019-09-26 00:00:00,300,102036
2019-09-26 00:00:00,301,102036
2019-09-26 00:00:00,302,102036
2019-09-26 00:00:00,303,102036
2019-09-26 00:00:00,304,102036
2019-09-26 00:00:00,305,102036
2019-09-26 00:00:00,306,102036
2019-09-26 00:00:00,307,102036
2019-09-26 00:00:00,308,102036
2019-09-26 00:00:00,309,102036
2019-10-10 00:00:00,310,102290
2019-10-10 00:00:00,311,102290
2019-10-10 00:00:00,312,102290
2019-10-10 00:00:00,313,102290
2019-10-10 00:00:00,314,102290
2019-10-10 00:00:00,315,102290
2019-10-10 00:00:00,316,102290
2019-10-10 00:00:00,317,102290
2019-10-10 00:00:00,318,102290
2019-10-10 00:00:00,319,102290
2019-10-10 00:00:00,320,102290
2019-10-10 00:00:00,321,102290
2019-10-10 00:00:00,322,102290
2019-10-10 00:00:00,323,102290
2019-10-10 00:00:00,324,102290
2019-10-10 00:00:00,325,102290
2019-10-10 00:00:00,326,102290
2019-10-10 00:00:00,327,102290
2019-10-10 00:00:00,328,102290
2019-10-10 00:00:00,329,102290
2019-10-10 00:00:00,330,102290
2019-10-10 00:00:00,331,102290
2019-10-10 00:00:00,332,102290
2019-10-10 00:00:00,333,102290
2019-10-10 00:00:00,334,102290
2019-10-10 00:00:00,335,102290
2019-10-10 00:00:00,336,102290
2019-10-02 00:00:00,337,102290
2019-10-02 00:00:00,338,102290
2019-10-02 00:00:00,339,102290
2019-10-02 00:00:00,340,102290
2019-10-02 00:00:00,341,102290
2019-10-02 00:00:00,342,102290
2019-10-02 00:00:00,343,102290
2019-10-02 00:00:00,344,102290
2019-10-02 00:00:00,345,102290
2019-10-02 00:00:00,346,102290
2019-10-02 00:00:00,347,102290
2019-10-02 00:00:00,348,102290
2019-10-02 00:00:00,349,102290
2019-10-02 00:00:00,350,102290
2019-10-02 00:00:00,351,102290
2019-10-02 00:00:00,352,102290
2019-10-02 00:00:00,353,102290
2019-10-02 00:00:00,354,102290
2019-10-02 00:00:00,355,102290
2019-10-02 00:00:00,356,102290
2019-09-25 00:00:00,357,102290
2019-09-25 00:00:00,358,102290
2019-09-25 00:00:00,359,102290
