_id,videoPointerID,mode,spinClockTiltHour,spinClockTiltMinute,horizontalAngle,launchAngle,rifleSpin,pitch_id,_day,_month,_year,_hour,_minute,_second,_milisecond,speed,spin,trueSpin,spinEfficiency,spinConfidence,releaseHeight,releaseSide,releaseExtension,pitchType,horizontalBreak,verticalBreak,strike,szx,szy,no,date,date_original,truespin,selected,spinAxis,gyroDegree,session_pitch_id,sessionID,memo
101375,,1,1,52,0.3,3.9767096,523.755,1569613232,27,9,2019,19,40,32,0,52.6,1755,0,0,0,6.675457392036459,-1.9180657378235964,-,0,0,0,N,-25.9,50.6,1,2019-09-27 00:00:00,2019-09-27T19:40:32.000Z,0,False,0,90.0,0,0,
101375,,1,1,24,2.6,-0.4679854,-393.826447,1569613135,27,9,2019,19,38,55,0,80.8,1595,1545,96.9,0.766602,5.6442024035923115,-1.9407870764408102,-,0,-11.6,12.7,N,-11.5,45.6,2,2019-09-27 00:00:00,2019-09-27T19:38:55.000Z,1545,False,10h:36m,-14.3,1,0,
101375,,1,7,12,3.8,1.01107109,-1622.19421,1569613069,27,9,2019,19,37,49,0,71.3,1867,0,0,0,5.5220505333279,-1.8970728375292198,-,0,0,0,N,32.3,17.4,3,2019-09-27 00:00:00,2019-09-27T19:37:49.000Z,0,False,0,-90.0,2,0,
101375,,1,1,16,3.7,-2.51614022,-147.884354,1569613058,27,9,2019,19,37,38,0,80,1768,1762,99.6,0.749807,5.7062106385947,-1.94231594783421,-,0,-11.8,15.2,Y,-1.2,23.4,4,2019-09-27 00:00:00,2019-09-27T19:37:38.000Z,1762,False,10h:44m,-4.8,3,0,
101375,,1,7,18,2.0,-0.332183421,-1588.31714,1569613036,27,9,2019,19,37,16,0,71.1,1922,1083,56.3,0.872204661,5.58727723946379,-2.0307308364200445,-,4,7.2,-9.8,N,7.8,6.4,5,2019-09-27 00:00:00,2019-09-27T19:37:16.000Z,1083,False,04h:42m,-55.7,4,0,
101375,,1,6,46,-0.0,3.23786783,-1033.73987,1569613024,27,9,2019,19,37,4,0,67.7,1534,0,0,0,5.655277764501534,-2.06332316586591,-,4,0,0,N,-14.4,52,6,2019-09-27 00:00:00,2019-09-27T19:37:04.000Z,0,False,0,-90.0,5,0,
101375,,1,7,40,1.9,2.61629057,-860.7942,1569613009,27,9,2019,19,36,49,0,67.8,1592,1340,84.1,0.7943817,5.642088066318756,-1.7925918662418001,-,3,13.1,-11.3,N,15.8,37.3,7,2019-09-27 00:00:00,2019-09-27T19:36:49.000Z,1340,False,04h:20m,-32.7,6,0,
101375,,1,1,10,4.9,-3.01920319,-220.422379,1569612998,27,9,2019,19,36,38,0,80.8,1837,1824,99.3,0.7684103,5.711069562486601,-1.89422867741991,-,0,-11.2,15.6,N,11.1,7.3,8,2019-09-27 00:00:00,2019-09-27T19:36:38.000Z,1824,False,10h:50m,-6.9,7,0,
101375,,1,1,14,3.3,-0.775476158,-200.437958,1569612987,27,9,2019,19,36,27,0,80.5,1729,0,0,0,5.730781275114987,-1.7505108294324299,-,0,0,0,N,-2.5,46.6,9,2019-09-27 00:00:00,2019-09-27T19:36:27.000Z,0,False,0,-90.0,8,0,
101375,,1,1,16,3.4,-1.65113151,-202.0634,1569612975,27,9,2019,19,36,15,0,80.6,1845,1834,99.4,0.8207979,5.753456471999847,-1.9378405541266202,-,0,-11.9,15.3,Y,-2.1,30.5,10,2019-09-27 00:00:00,2019-09-27T19:36:15.000Z,1834,False,10h:44m,-6.3,9,0,
101375,,1,7,14,2.8,1.25661623,-1512.716,1569612960,27,9,2019,19,36,0,0,70.2,1846,0,0,0,5.542520546482374,-1.856876525132164,-,4,0,0,N,21.8,10.4,11,2019-09-27 00:00:00,2019-09-27T19:36:00.000Z,0,False,0,-90.0,10,0,
101375,,1,7,8,2.7,0.484765977,-1443.165,1569612945,27,9,2019,19,35,45,0,70.3,1750,990,56.6,0.9420695,5.537934818128948,-2.00572211590959,-,4,6.4,-10.6,N,16.1,5.2,12,2019-09-27 00:00:00,2019-09-27T19:35:45.000Z,990,False,04h:52m,-55.6,11,0,
101375,,1,1,12,2.8,-2.87761641,-72.79603,1569612932,27,9,2019,19,35,32,0,80.5,1745,0,0,0,5.659838853747312,-2.03795571175911,-,0,0,0,Y,-9,21.3,13,2019-09-27 00:00:00,2019-09-27T19:35:32.000Z,0,False,0,-90.0,12,0,
101375,,1,7,28,0.6,2.84275413,491.978424,1569612920,27,9,2019,19,35,20,0,68.1,732,542,74,0.9071414,5.598169923207381,-1.82981102640336,-,3,6.1,-6.8,Y,-5.2,33.7,14,2019-09-27 00:00:00,2019-09-27T19:35:20.000Z,542,False,04h:32m,42.2,13,0,
101375,,1,9,56,-0.2,3.002279,-42.9801979,1569612909,27,9,2019,19,35,9,0,68.3,687,686,99.8,0.8128439,5.591533243407267,-1.8540067810333134,-,3,10.6,5.8,Y,-10.2,38.6,15,2019-09-27 00:00:00,2019-09-27T19:35:09.000Z,686,False,02h:04m,-3.6,14,0,
101375,,1,1,14,2.5,-2.80699229,-197.298859,1569612896,27,9,2019,19,34,56,0,80.4,1781,1770,99.4,0.77009654,5.656348991537283,-1.79337008146608,-,0,-11.3,15.1,N,-14.4,14.2,16,2019-09-27 00:00:00,2019-09-27T19:34:56.000Z,1770,False,10h:46m,-6.4,15,0,
101375,,1,1,14,3.6,-0.5736229,-145.814056,1569612882,27,9,2019,19,34,42,0,81.1,1777,1771,99.7,0.8341825,5.772310146569187,-1.64466634108257,-,0,-11.1,15,N,5.7,44.9,17,2019-09-27 00:00:00,2019-09-27T19:34:42.000Z,1771,False,10h:46m,-4.7,16,0,
101375,,1,1,28,1.9,-2.563454,-156.736,1569612869,27,9,2019,19,34,29,0,80,1783,0,0,0,5.883034392144312,-1.82553412350972,-,0,0,0,N,-11.9,38.5,18,2019-09-27 00:00:00,2019-09-27T19:34:29.000Z,0,False,0,-90.0,17,0,
101375,,1,10,50,0.5,3.18669033,86.80211,1569612847,27,9,2019,19,34,7,0,69.8,904,0,0,0,5.478464345597607,-2.0334334020409504,-,4,0,0,Y,-3.3,31.7,19,2019-09-27 00:00:00,2019-09-27T19:34:07.000Z,0,False,0,90.0,18,0,
101375,,1,7,10,3.8,0.54365325,-1342.89966,1569612836,27,9,2019,19,33,56,0,69.8,1616,0,0,0,5.499144496547676,-2.0009019059285102,-,4,0,0,N,32.4,7.8,20,2019-09-27 00:00:00,2019-09-27T19:33:56.000Z,0,False,0,-90.0,19,0,
101375,,1,7,38,3.6,1.298059,-1664.728,1569612820,27,9,2019,19,33,40,0,71.4,1780,630,35.4,0.9566299,5.5213779611484,-2.0879475097353604,-,4,5.6,-5.9,N,22.6,24.2,21,2019-09-27 00:00:00,2019-09-27T19:33:40.000Z,630,False,04h:22m,-69.3,20,0,
101375,,1,1,14,3.7,-1.19935358,-136.282089,1569612812,27,9,2019,19,33,32,0,79.6,1728,1722,99.7,0.7685366,5.5703182499367,-1.65435728597919,-,0,-11,14.5,Y,1.6,18.2,22,2019-09-27 00:00:00,2019-09-27T19:33:32.000Z,1722,False,10h:46m,-4.5,21,0,
101375,,1,1,30,3.3,-1.15765309,-45.3320427,1569612798,27,9,2019,19,33,18,0,79.3,1715,1715,100,0.8473848,5.767544496955645,-1.8965537036701632,-,0,-13.2,13.5,Y,-1.3,33.8,23,2019-09-27 00:00:00,2019-09-27T19:33:18.000Z,1715,False,10h:30m,-1.5,22,0,
101375,,1,1,14,2.8,-0.817121267,-157.087753,1569612787,27,9,2019,19,33,7,0,79.5,1790,1783,99.6,0.775155842,5.776657292245086,-1.8457974535930137,-,0,-11.7,15.5,N,-7.9,42.1,24,2019-09-27 00:00:00,2019-09-27T19:33:07.000Z,1783,False,10h:46m,-5.0,23,0,
101375,,1,1,14,2.2,-1.66674757,-154.071854,1569612770,27,9,2019,19,32,50,0,79.4,1751,1745,99.6,0.746912,5.8593982372527424,-1.71717585562848,-,0,-11.6,15.5,N,-16.1,33.6,25,2019-09-27 00:00:00,2019-09-27T19:32:50.000Z,1745,False,10h:46m,-5.0,24,0,
101375,,1,1,48,2.8,-0.3058595,-1028.77637,1569612754,27,9,2019,19,32,34,0,78.1,2160,1899,87.9,0.846239269,5.7355511898204,-2.0461138482544503,-,0,-15.2,10.5,Y,-10.2,39.1,26,2019-09-27 00:00:00,2019-09-27T19:32:34.000Z,1899,False,10h:12m,-28.4,25,0,
101637,,1,1,22,5.1,-2.03739619,-824.7214,1580238153,28,1,2020,19,2,33,0,85.4,2174,2012,92.5,0.870022655,5.415593151276322,-2.1839337303537003,-,0,-12.7,13.3,N,14.1,17,1,2020-01-28 00:00:00,2020-01-28T19:02:33.000Z,2012,False,10h:38m,-22.3,26,1,
101637,,1,2,46,2.0,0.6131075,-478.971863,1580238125,28,1,2020,19,2,5,0,70.6,578,324,56,0.841657937,4.982940099437586,-2.1876107316716253,-,6,-5.9,0.6,N,-5.3,5.8,2,2020-01-28 00:00:00,2020-01-28T19:02:05.000Z,324,False,09h:14m,-55.9,27,1,
101637,,1,3,36,1.8,2.12669945,-242.884247,1580238091,28,1,2020,19,1,31,0,68.9,406,0,0,0,5.317281865037649,-2.0686245700734434,-,6,0,0,N,-20.6,33.3,3,2020-01-28 00:00:00,2020-01-28T19:01:31.000Z,0,False,0,-90.0,28,1,
101637,,1,12,0,-,0,0,1580238076,28,1,2020,19,1,16,0,0,0,0,0,0,0,0,-,6,0,0,N,0,0,4,2020-01-28 00:00:00,2020-01-28T19:01:16.000Z,0,False,0,-,29,1,
101637,,1,3,6,3.5,0.517873347,-403.474335,1580238066,28,1,2020,19,1,6,0,71.3,532,0,0,0,5.25591372189975,-2.14934317912002,-,6,0,0,Y,-4.8,29.1,5,2020-01-28 00:00:00,2020-01-28T19:01:06.000Z,0,False,0,-90.0,30,1,
101637,,1,2,20,3.8,-0.8725981,-419.31427,1580238045,28,1,2020,19,0,45,0,69.5,631,472,74.8,0.9245764,5.317501681310949,-2.0367376474527967,-,6,-8.2,2.5,N,12.4,4.4,6,2020-01-28 00:00:00,2020-01-28T19:00:45.000Z,472,False,09h:40m,-41.6,31,1,
101637,,1,2,34,3.7,0.06410614,-191.963364,1580238007,28,1,2020,19,0,7,0,69.5,513,476,92.7,0.9612296,5.37064994254659,-1.749736981006057,-,6,-9,2,N,13.2,12.8,7,2020-01-28 00:00:00,2020-01-28T19:00:07.000Z,476,False,09h:26m,-22.0,32,1,
101637,,1,3,2,1.3,1.16261554,-459.406982,1580237982,28,1,2020,18,59,42,0,70.5,597,0,0,0,5.109941411966586,-2.33532447861531,-,6,0,0,N,-25.9,32.2,8,2020-01-28 00:00:00,2020-01-28T18:59:42.000Z,0,False,0,-90.0,33,1,
101637,,1,8,16,0.6,0.418296278,-1818.44312,1580237958,28,1,2020,18,59,18,0,70.5,2176,1194,54.9,0.804222,4.867824515273109,-2.31089272004799,-,4,11,-4.7,N,-12.2,14.7,9,2020-01-28 00:00:00,2020-01-28T18:59:18.000Z,1194,False,03h:44m,-56.7,34,1,
101637,,1,8,46,-0.3,3.518196,-1899.5946,1580237938,28,1,2020,18,58,58,0,71.2,2249,0,0,0,4.993462441973265,-2.27361778560813,-,4,0,0,N,-15.9,59.1,10,2020-01-28 00:00:00,2020-01-28T18:58:58.000Z,0,False,0,-90.0,35,1,
101637,,1,9,4,1.6,0.711533666,-1984.64807,1580237871,28,1,2020,18,57,51,0,71.9,2307,1176,51,0.851295769,4.993485506277762,-2.3973981565311844,-,4,11.5,-0.3,Y,-3.9,17.8,11,2020-01-28 00:00:00,2020-01-28T18:57:51.000Z,1176,False,02h:56m,-59.4,36,1,
101637,,1,8,16,2.1,1.5240984,-1571.44678,1580237826,28,1,2020,18,57,6,0,70,2145,1460,68.1,0.8988694,4.98511191702619,-2.071333762990947,-,4,13.9,-6.2,Y,9.1,17.8,12,2020-01-28 00:00:00,2020-01-28T18:57:06.000Z,1460,False,03h:44m,-47.1,37,1,
101637,,1,8,4,-0.6,2.674967,-1741.50293,1580237799,28,1,2020,18,56,39,0,69.3,2086,0,0,0,5.0714927898609,-2.30583169641825,-,4,0,0,N,-29.3,35.8,13,2020-01-28 00:00:00,2020-01-28T18:56:39.000Z,0,False,0,-90.0,38,1,
101637,,1,8,52,1.0,1.34384239,-1941.1582,1580237775,28,1,2020,18,56,15,0,71.3,2201,0,0,0,4.923043675462029,-2.3733677857597497,-,4,0,0,N,-12.8,31.3,14,2020-01-28 00:00:00,2020-01-28T18:56:15.000Z,0,False,0,-90.0,39,1,
101637,,1,1,40,1.9,-0.9435592,-827.417664,1580237716,28,1,2020,18,55,16,0,81.9,1977,1796,90.8,0.898309469,5.1812171994765,-2.195005383913836,-,0,-13.8,11.5,N,-21.6,25.9,15,2020-01-28 00:00:00,2020-01-28T18:55:16.000Z,1796,False,10h:20m,-24.7,40,1,
101637,,1,1,48,3.0,0.04469771,-1107.12854,1580237691,28,1,2020,18,54,51,0,81.3,2052,1728,84.2,0.764574468,5.075477862045435,-2.64757808801382,-,0,-13.9,9.5,N,-16.8,42.2,16,2020-01-28 00:00:00,2020-01-28T18:54:51.000Z,1728,False,10h:12m,-32.6,41,1,
101637,,1,1,24,2.1,-0.386921585,-787.005249,1580237504,28,1,2020,18,51,44,0,82,2191,0,0,0,5.210283702145353,-2.42691338951568,-,0,0,0,N,-20.1,42.9,17,2020-01-28 00:00:00,2020-01-28T18:51:44.000Z,0,False,0,-90.0,42,1,
101637,,1,1,40,1.5,-0.3467589,-1141.50793,1580237482,28,1,2020,18,51,22,0,82.1,2172,0,0,0,5.080715952604578,-2.41088353384827,-,0,0,0,N,-22.7,37.8,18,2020-01-28 00:00:00,2020-01-28T18:51:22.000Z,0,False,0,-90.0,43,1,
101637,,1,1,50,2.9,-0.290852427,-576.270142,1580237456,28,1,2020,18,50,56,0,80.5,2098,2017,96.2,0.8621342,5.5694750740824,-2.433804314723005,-,0,-16.2,11.4,N,-14.7,39.9,19,2020-01-28 00:00:00,2020-01-28T18:50:56.000Z,2017,False,10h:10m,-15.9,44,1,
101637,,1,8,22,1.9,2.49439669,-1646.57031,1580237419,28,1,2020,18,50,19,0,68.8,2170,1414,65.2,0.862387538,4.862863327601526,-2.44396128980406,-,4,14.2,-5.4,Y,3.3,30.2,20,2020-01-28 00:00:00,2020-01-28T18:50:19.000Z,1414,False,03h:38m,-49.3,45,1,
101637,,1,2,56,-0.4,3.22860885,-248.665573,1580237389,28,1,2020,18,49,49,0,68.2,472,0,0,0,5.163302435669742,-2.34593373059994,-,6,0,0,N,-35.9,38.1,21,2020-01-28 00:00:00,2020-01-28T18:49:49.000Z,0,False,0,-90.0,46,1,
101637,,1,1,24,3.8,-1.54105258,-767.1813,1580237352,28,1,2020,18,49,12,0,82,2077,1930,92.9,0.909297764,5.375296268012971,-2.075764609454375,-,0,-12.8,13.4,Y,2.6,22.1,22,2020-01-28 00:00:00,2020-01-28T18:49:12.000Z,1930,False,10h:36m,-21.7,47,1,
101637,,1,1,46,8.1,-1.53646839,-1157.71887,1579893269,24,1,2020,19,14,29,0,84.9,2131,1789,84,0.8293586,4.8205413459099,-4.385435603778723,-,0,-11.8,7.2,N,13,23.1,23,2020-01-24 00:00:00,2020-01-24T19:14:29.000Z,1789,False,10h:14m,-32.9,48,2,
101637,,1,1,44,5.7,0.7842396,-1063.16663,1579893243,24,1,2020,19,14,3,0,84.8,2055,1758,85.6,0.8753184,4.772622907516854,-4.324221561690927,-,0,-10.9,7.7,Y,-9,40,24,2020-01-24 00:00:00,2020-01-24T19:14:03.000Z,1758,False,10h:16m,-31.2,49,2,
101637,,1,8,20,4.3,1.323676,-1923.34485,1579893216,24,1,2020,19,13,36,0,71.9,2295,1252,54.6,0.81250006,4.5721030253223,-4.316907093175872,-,4,9.8,-4.8,N,11.4,19.6,25,2020-01-24 00:00:00,2020-01-24T19:13:36.000Z,1252,False,03h:40m,-56.9,50,2,
101637,,1,8,28,4.4,2.190975,-1861.80627,1579893184,24,1,2020,19,13,4,0,72.3,2311,0,0,0,4.699125761735847,-4.318401876642711,-,4,0,0,N,5.6,45.9,26,2020-01-24 00:00:00,2020-01-24T19:13:04.000Z,0,False,0,-90.0,51,2,
101637,,1,1,58,7.2,0.1612165,-1243.29285,1579893164,24,1,2020,19,12,44,0,84.9,1969,1527,77.6,0.891854,4.793825204137009,-4.275796299150129,-,0,-11.1,5.2,Y,8.2,34.6,27,2020-01-24 00:00:00,2020-01-24T19:12:44.000Z,1527,False,10h:02m,-39.2,52,2,
101637,,1,1,46,5.9,-1.55765092,-1055.48511,1579893132,24,1,2020,19,12,12,0,84.5,1920,1604,83.5,0.804592669,4.865227960151052,-4.399711784902785,-,0,-11.5,7.3,Y,-9.6,24.2,28,2020-01-24 00:00:00,2020-01-24T19:12:12.000Z,1604,False,10h:14m,-33.3,53,2,
101637,,1,8,8,5.9,1.51866663,-2090.70361,1579893113,24,1,2020,19,11,53,0,71.3,2242,0,0,0,4.612233241918731,-4.222818969673278,-,4,0,0,N,23.8,29,29,2020-01-24 00:00:00,2020-01-24T19:11:53.000Z,0,False,0,-90.0,54,2,
101637,,1,5,44,5.3,2.65201759,552.261536,1579893089,24,1,2020,19,11,29,0,73.3,3083,0,0,0,4.5404530580825915,-4.349994297950574,-,4,0,0,N,13.5,43.3,30,2020-01-24 00:00:00,2020-01-24T19:11:29.000Z,0,False,0,90.0,55,2,
101637,,1,1,34,5.3,-0.136592627,-778.356567,1579893062,24,1,2020,19,11,2,0,85,2516,2392,95.1,0.8555086,5.010323039111754,-4.285335767668566,-,0,-13.1,11.6,N,-14.4,37.8,31,2020-01-24 00:00:00,2020-01-24T19:11:02.000Z,2392,False,10h:26m,-18.0,56,2,
101637,,1,12,0,4.2,0.488100022,0,1579893040,24,1,2020,19,10,40,0,69.6,0,0,0,0,3.700918903263192,-3.530992853136138,-,4,0,0,N,26.1,-22.3,32,2020-01-24 00:00:00,2020-01-24T19:10:40.000Z,0,False,0,-,57,2,
101637,,1,8,20,5.0,2.501617,-1579.49854,1579893021,24,1,2020,19,10,21,0,70.1,2184,0,0,0,4.694825171178129,-4.448601679990221,-,4,0,0,N,12.8,44.4,33,2020-01-24 00:00:00,2020-01-24T19:10:21.000Z,0,False,0,-90.0,58,2,
101637,,1,1,52,5.8,-0.477158159,-744.4391,1579892980,24,1,2020,19,9,40,0,84.9,2020,1878,93,0.8954887,4.703810833921446,-4.23909252612846,-,0,-13.4,8.3,Y,-6.6,26.4,34,2020-01-24 00:00:00,2020-01-24T19:09:40.000Z,1878,False,10h:08m,-21.6,59,2,
101637,,1,4,20,4.3,3.63025928,-451.7483,1579892957,24,1,2020,19,9,17,0,71.4,479,159,33.1,0.7701465,4.816959554565873,-4.075909947140265,-,6,-1.7,-2.2,Y,3.9,41.8,35,2020-01-24 00:00:00,2020-01-24T19:09:17.000Z,159,False,07h:40m,-70.6,60,2,
101637,,1,12,0,-,0,0,1579892926,24,1,2020,19,8,46,0,0,0,0,0,0,0,0,-,6,0,0,N,0,0,36,2020-01-24 00:00:00,2020-01-24T19:08:46.000Z,0,False,0,-,61,2,
101637,,1,12,0,-,0,0,1579892904,24,1,2020,19,8,24,0,0,0,0,0,0,0,0,-,0,0,0,N,0,0,37,2020-01-24 00:00:00,2020-01-24T19:08:24.000Z,0,False,0,-,62,2,
101637,,1,8,24,3.5,2.333035,-1714.67334,1579892875,24,1,2020,19,7,55,0,70.2,2190,1363,62.2,0.8673467,4.5773876053828255,-4.364979173301435,-,4,12.6,-4.9,Y,2.9,29.7,38,2020-01-24 00:00:00,2020-01-24T19:07:55.000Z,1363,False,03h:36m,-51.5,63,2,
101637,,1,1,28,5.2,0.3525462,-770.9299,1579892852,24,1,2020,19,7,32,0,84.4,2175,2034,93.5,0.8311188,4.953098268683565,-4.076172742416255,-,0,-11.9,11.9,Y,-10.1,34.8,39,2020-01-24 00:00:00,2020-01-24T19:07:32.000Z,2034,False,10h:32m,-20.8,64,2,
101637,,1,12,0,3.0,2.89036417,0,1579892802,24,1,2020,19,6,42,0,68.8,0,0,0,0,4.47167618789931,-4.0744460363768855,-,0,0,0,Y,-2.9,25,40,2020-01-24 00:00:00,2020-01-24T19:06:42.000Z,0,False,0,-,65,2,
101637,,1,1,50,5.9,-0.891148269,-976.5314,1579892767,24,1,2020,19,6,7,0,84.7,2062,1816,88.1,0.8588708,4.739827074133671,-4.227523201963893,-,0,-13.3,8.4,Y,-3.3,15.8,41,2020-01-24 00:00:00,2020-01-24T19:06:07.000Z,1816,False,10h:10m,-28.3,66,2,
101637,,1,12,0,3.7,1.66919065,0,1579892743,24,1,2020,19,5,43,0,72.1,0,0,0,0,4.6796489572443,-4.107208241151093,-,6,0,0,N,-16.2,18.4,42,2020-01-24 00:00:00,2020-01-24T19:05:43.000Z,0,False,0,-,67,2,
101637,,1,1,40,5.6,-1.19074047,-1010.44073,1579892723,24,1,2020,19,5,23,0,84.2,2059,1794,87.1,0.854477942,4.833514705509672,-4.095460570529562,-,0,-12.3,9.5,Y,-5.5,16.5,43,2020-01-24 00:00:00,2020-01-24T19:05:23.000Z,1794,False,10h:20m,-29.4,68,2,
101637,,1,1,50,4.6,-1.49869621,-518.7184,1571165698,15,10,2019,18,54,58,0,82,2151,2088,97,0.891178966,5.290944889932,-3.0690513760560343,-,0,-16.5,11,Y,-4,21.9,44,2019-10-15 00:00:00,2019-10-15T18:54:58.000Z,2088,False,10h:10m,-14.0,69,3,
101637,,1,8,28,2.3,2.818957,-1783.28,1571165682,15,10,2019,18,54,42,0,69.8,2222,1325,59.7,0.798879147,4.867715394538036,-3.173913508761357,-,4,13.4,-4.3,Y,10.3,34,45,2019-10-15 00:00:00,2019-10-15T18:54:42.000Z,1325,False,03h:32m,-53.4,70,3,
101637,,1,2,58,4.6,0.744671762,-43.01572,1571165661,15,10,2019,18,54,21,0,71,651,649,99.8,0.8492538,5.215890231025266,-3.00622211743035,-,6,-11.5,0.3,Y,-1.4,22,46,2019-10-15 00:00:00,2019-10-15T18:54:21.000Z,649,False,09h:02m,-3.8,71,3,
101637,,1,11,18,3.2,1.90094423,-350.615631,1571165636,15,10,2019,18,53,56,0,71.9,421,233,55.3,0.776696861,5.206407488228701,-3.089473593934845,-,0,1.8,4,Y,-9.5,36.6,47,2019-10-15 00:00:00,2019-10-15T18:53:56.000Z,233,False,00h:42m,-56.4,72,3,
101637,,1,11,18,2.2,2.05658126,162.2084,1571165615,15,10,2019,18,53,35,0,70.6,850,0,0,0,5.3685840960867575,-2.9559274979313304,-,6,0,0,N,-23,31.6,48,2019-10-15 00:00:00,2019-10-15T18:53:35.000Z,0,False,0,90.0,73,3,
101637,,1,2,30,5.3,-1.40349972,-194.058823,1571165586,15,10,2019,18,53,6,0,73.3,594,0,0,0,5.0694192990441005,-3.122611077581015,-,6,0,0,N,13.6,-12.7,49,2019-10-15 00:00:00,2019-10-15T18:53:06.000Z,0,False,0,-90.0,74,3,
101637,,1,1,50,4.0,-0.474372685,-610.2497,1571165567,15,10,2019,18,52,47,0,80.2,2150,2062,95.9,0.8847526,5.280176025086235,-2.9860034133313764,-,0,-16.3,11.4,Y,-9.1,32.6,50,2019-10-15 00:00:00,2019-10-15T18:52:47.000Z,2062,False,10h:10m,-16.5,75,3,
101637,,1,3,50,5.2,-0.217153579,-378.946564,1571165542,15,10,2019,18,52,22,0,71.2,515,349,67.7,0.8688253,5.272029666806136,-3.03932874477726,-,7,-6.1,-3.5,N,12.3,-0.3,51,2019-10-15 00:00:00,2019-10-15T18:52:22.000Z,349,False,08h:10m,-47.4,76,3,
101637,,1,2,56,3.5,0.7636099,-276.5388,1571165524,15,10,2019,18,52,4,0,68.7,412,306,74.2,0.8527153,5.232429732362742,-3.076166192339815,-,6,-6.3,0,N,-2.3,6,52,2019-10-15 00:00:00,2019-10-15T18:52:04.000Z,306,False,09h:04m,-42.1,77,3,
101637,,1,1,42,6.2,-1.69009852,-819.365662,1571165505,15,10,2019,18,51,45,0,81.6,2232,2077,93,0.813637257,5.4081397719999,-3.10527329868327,-,0,-15.4,11.6,Y,9.3,20.1,53,2019-10-15 00:00:00,2019-10-15T18:51:45.000Z,2077,False,10h:18m,-21.5,78,3,
101637,,1,10,52,0.4,1.95157409,-268.182983,1571165482,15,10,2019,18,51,22,0,65.8,1431,0,0,0,5.150045480269014,-3.2750062385738103,-,4,0,0,Y,-8.9,16.1,54,2019-10-15 00:00:00,2019-10-15T18:51:22.000Z,0,False,0,-90.0,79,3,
101637,,1,8,12,1.8,2.60863137,-1474.121,1571165457,15,10,2019,18,50,57,0,66.6,2096,1490,71.1,0.736882031,5.185932225730386,-3.1179027409596847,-,4,15.1,-7.2,Y,9.6,29.4,55,2019-10-15 00:00:00,2019-10-15T18:50:57.000Z,1490,False,03h:48m,-44.7,80,3,
101637,,1,8,18,1.6,1.70047867,-1595.66492,1571165440,15,10,2019,18,50,40,0,66.4,2080,1334,64.1,0.73737365,4.962714410430466,-3.0761164744919705,-,4,13.4,-5.5,N,6.3,5.2,56,2019-10-15 00:00:00,2019-10-15T18:50:40.000Z,1334,False,03h:42m,-50.1,81,3,
101637,,1,12,0,-,0,0,1571165418,15,10,2019,18,50,18,0,0,0,0,0,0,0,0,-,4,0,0,N,0,0,57,2019-10-15 00:00:00,2019-10-15T18:50:18.000Z,0,False,0,-,82,3,
101637,,1,9,14,3.3,2.378648,-1967.1095,1571165404,15,10,2019,18,50,4,0,67.3,2228,0,0,0,4.938829535066077,-3.2960570916241805,-,4,0,0,N,22.6,25.7,58,2019-10-15 00:00:00,2019-10-15T18:50:04.000Z,0,False,0,-90.0,83,3,
101637,,1,1,54,4.5,-0.478385419,-637.4516,1571165385,15,10,2019,18,49,45,0,80.6,2083,1983,95.2,0.8724973,5.1327781245997235,-3.24528445375173,-,0,-16.5,10.2,Y,-9.7,26,59,2019-10-15 00:00:00,2019-10-15T18:49:45.000Z,1983,False,10h:06m,-17.8,84,3,
101637,,1,1,40,5.5,-1.07370031,-924.345764,1571165368,15,10,2019,18,49,28,0,76.9,1986,1758,88.5,0.793121755,5.411654338934376,-3.09430643514954,-,0,-14.1,10.7,Y,2.3,17.7,60,2019-10-15 00:00:00,2019-10-15T18:49:28.000Z,1758,False,10h:20m,-27.7,85,3,
101637,,1,1,28,4.3,-1.08239448,-539.5907,1571165352,15,10,2019,18,49,12,0,80.3,1992,1917,96.3,0.8076086,5.130948170528701,-3.247318348111777,-,0,-13.4,13.5,N,-11.1,16.4,61,2019-10-15 00:00:00,2019-10-15T18:49:12.000Z,1917,False,10h:32m,-15.7,86,3,
101637,,1,1,44,6.0,0.131423354,-1047.06335,1571165337,15,10,2019,18,48,57,0,73.6,2114,1836,86.9,0.913605452,5.263180880703447,-2.77546129030794,-,0,-14.1,10.3,N,18.7,31.2,62,2019-10-15 00:00:00,2019-10-15T18:48:57.000Z,1836,False,10h:16m,-29.7,87,3,
101637,,1,1,46,5.7,0.19672583,-944.247131,1571165320,15,10,2019,18,48,40,0,79,2042,1811,88.7,0.8031815,5.151898137752145,-3.020520132543947,-,0,-14.3,9.7,Y,4.8,29.7,63,2019-10-15 00:00:00,2019-10-15T18:48:40.000Z,1811,False,10h:14m,-27.5,88,3,
101637,,1,1,44,5.5,-0.465557,-967.734131,1570028010,2,10,2019,14,53,30,0,82,2064,1823,88.3,0.789387763,4.96360732381765,-2.56054232672667,-,5,-14.1,10.2,Y,8.9,30.5,64,2019-10-02 00:00:00,2019-10-02T14:53:30.000Z,1823,False,10h:16m,-28.0,89,4,
